METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","griewank",5,7,80,1,5.148133,0.000000
"DEbest","griewank",5,7,100,2,5.148133,0.000000
"DEbest","griewank",5,7,120,3,5.148133,0.000000
"DEbest","griewank",5,7,140,4,5.148133,0.000000
"DEbest","griewank",5,7,160,5,5.148133,0.000000
"DEbest","griewank",5,7,180,6,4.700385,0.000000
"DEbest","griewank",5,7,200,7,4.140804,0.000000
"DEbest","griewank",5,7,220,8,4.140804,0.000000
"DEbest","griewank",5,7,240,9,2.805777,0.000000
"DEbest","griewank",5,7,260,10,1.952178,0.000000
"DEbest","griewank",5,7,280,11,1.952178,0.000000
"DEbest","griewank",5,7,300,12,1.831415,0.000000
"DEbest","griewank",5,7,320,13,1.477530,0.000000
"DEbest","griewank",5,7,340,14,1.123439,0.000000
"DEbest","griewank",5,7,360,15,0.530724,0.000000
"DEbest","griewank",5,7,380,16,0.530724,0.000000
"DEbest","griewank",5,7,400,17,0.530724,0.000000
"DEbest","griewank",5,7,420,18,0.530724,0.000000
"DEbest","griewank",5,7,440,19,0.530724,0.000000
"DEbest","griewank",5,7,460,20,0.482385,0.000000
"DEbest","griewank",5,7,480,21,0.482385,0.000000
"DEbest","griewank",5,7,500,22,0.482385,0.000000
"DEbest","griewank",5,7,520,23,0.482385,0.000000
"DEbest","griewank",5,7,540,24,0.482385,0.000000
"DEbest","griewank",5,7,560,25,0.482385,0.000000
"DEbest","griewank",5,7,580,26,0.482385,0.010000
"DEbest","griewank",5,7,600,27,0.482385,0.010000
"DEbest","griewank",5,7,620,28,0.482385,0.010000
"DEbest","griewank",5,7,640,29,0.458461,0.010000
"DEbest","griewank",5,7,660,30,0.458461,0.010000
"DEbest","griewank",5,7,680,31,0.458461,0.010000
"DEbest","griewank",5,7,700,32,0.458461,0.010000
"DEbest","griewank",5,7,720,33,0.458461,0.010000
"DEbest","griewank",5,7,740,34,0.458461,0.010000
"DEbest","griewank",5,7,760,35,0.367687,0.010000
"DEbest","griewank",5,7,780,36,0.367687,0.010000
"DEbest","griewank",5,7,800,37,0.367687,0.010000
"DEbest","griewank",5,7,820,38,0.367687,0.010000
"DEbest","griewank",5,7,840,39,0.367687,0.010000
"DEbest","griewank",5,7,860,40,0.367687,0.010000
"DEbest","griewank",5,7,880,41,0.367687,0.010000
"DEbest","griewank",5,7,900,42,0.367687,0.010000
"DEbest","griewank",5,7,920,43,0.367687,0.010000
"DEbest","griewank",5,7,940,44,0.367687,0.010000
"DEbest","griewank",5,7,960,45,0.367687,0.010000
"DEbest","griewank",5,7,980,46,0.367687,0.010000
"DEbest","griewank",5,7,1000,47,0.367687,0.010000
"DEbest","griewank",5,7,1020,48,0.367687,0.010000
"DEbest","griewank",5,7,1040,49,0.367687,0.010000
"DEbest","griewank",5,7,1060,50,0.367687,0.010000
"DEbest","griewank",5,7,1080,51,0.367687,0.010000
"DEbest","griewank",5,7,1100,52,0.367687,0.010000
"DEbest","griewank",5,7,1120,53,0.367687,0.010000
"DEbest","griewank",5,7,1140,54,0.367687,0.020000
"DEbest","griewank",5,7,1160,55,0.367687,0.020000
"DEbest","griewank",5,7,1180,56,0.367687,0.020000
"DEbest","griewank",5,7,1200,57,0.367687,0.020000
"DEbest","griewank",5,7,1220,58,0.367687,0.020000
"DEbest","griewank",5,7,1240,59,0.367687,0.020000
"DEbest","griewank",5,7,1260,60,0.367687,0.020000
"DEbest","griewank",5,7,1280,61,0.367687,0.020000
"DEbest","griewank",5,7,1300,62,0.367687,0.020000
"DEbest","griewank",5,7,1320,63,0.367687,0.020000
"DEbest","griewank",5,7,1340,64,0.367687,0.020000
"DEbest","griewank",5,7,1360,65,0.367687,0.020000
"DEbest","griewank",5,7,1380,66,0.367687,0.020000
"DEbest","griewank",5,7,1400,67,0.160803,0.020000
"DEbest","griewank",5,7,1420,68,0.160803,0.020000
"DEbest","griewank",5,7,1440,69,0.160803,0.020000
"DEbest","griewank",5,7,1460,70,0.160803,0.020000
"DEbest","griewank",5,7,1480,71,0.160803,0.020000
"DEbest","griewank",5,7,1500,72,0.160803,0.020000
"DEbest","griewank",5,7,1520,73,0.160803,0.020000
"DEbest","griewank",5,7,1540,74,0.128725,0.020000
"DEbest","griewank",5,7,1560,75,0.128725,0.020000
"DEbest","griewank",5,7,1580,76,0.128725,0.020000
"DEbest","griewank",5,7,1600,77,0.128725,0.020000
"DEbest","griewank",5,7,1620,78,0.128725,0.020000
"DEbest","griewank",5,7,1640,79,0.128725,0.020000
"DEbest","griewank",5,7,1660,80,0.128725,0.020000
"DEbest","griewank",5,7,1680,81,0.128725,0.020000
"DEbest","griewank",5,7,1700,82,0.128725,0.020000
"DEbest","griewank",5,7,1720,83,0.128725,0.030000
"DEbest","griewank",5,7,1740,84,0.128725,0.030000
"DEbest","griewank",5,7,1760,85,0.128725,0.030000
"DEbest","griewank",5,7,1780,86,0.128725,0.030000
"DEbest","griewank",5,7,1800,87,0.128725,0.030000
"DEbest","griewank",5,7,1820,88,0.128725,0.030000
"DEbest","griewank",5,7,1840,89,0.128725,0.030000
"DEbest","griewank",5,7,1860,90,0.128725,0.030000
"DEbest","griewank",5,7,1880,91,0.128725,0.030000
"DEbest","griewank",5,7,1900,92,0.128725,0.030000
"DEbest","griewank",5,7,1920,93,0.128725,0.030000
"DEbest","griewank",5,7,1940,94,0.128725,0.030000
"DEbest","griewank",5,7,1960,95,0.128725,0.030000
"DEbest","griewank",5,7,1980,96,0.128725,0.030000
"DEbest","griewank",5,7,2000,97,0.128725,0.030000
